id,series_id,year,period,value,footnote_codes,original_file
2346,CEU4244719031,2016,M13,176.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2347,CEU4244719032,2016,M13,5.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2348,CEU4244719034,2016,M13,76.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2349,CEU4244719035,2016,M13,101.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2350,CEU4244719081,2016,M13,2891,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2351,CEU4244719082,2016,M13,37189,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2352,CEU4244800007,2016,M13,21.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2353,CEU4244800008,2016,M13,13.49,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2354,CEU4244800030,2016,M13,292.16,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2355,CEU4244800031,2016,M13,124.81,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2356,CEU4244800032,2016,M13,5.76,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2357,CEU4244800034,2016,M13,90.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2358,CEU4244800035,2016,M13,116.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2359,CEU4244800081,2016,M13,23890,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2360,CEU4244800082,2016,M13,322193,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2361,CEU4244810007,2016,M13,20,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2362,CEU4244810008,2016,M13,12.72,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2363,CEU4244810030,2016,M13,255.04,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2364,CEU4244810031,2016,M13,108.96,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2365,CEU4244810032,2016,M13,5.43,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2366,CEU4244810034,2016,M13,87.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2367,CEU4244810035,2016,M13,109.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2368,CEU4244810081,2016,M13,16686,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2369,CEU4244810082,2016,M13,212288,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2370,CEU4244812007,2016,M13,19.8,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2371,CEU4244812008,2016,M13,13.41,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2372,CEU4244812030,2016,M13,266.16,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2373,CEU4244812031,2016,M13,113.71,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2374,CEU4244812032,2016,M13,5.73,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2375,CEU4244812034,2016,M13,115.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2376,CEU4244812035,2016,M13,151.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2377,CEU4244812081,2016,M13,4662,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2378,CEU4244812082,2016,M13,62511,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2379,CEU4244814007,2016,M13,18.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2380,CEU4244814008,2016,M13,12.22,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2381,CEU4244814030,2016,M13,231.47,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2382,CEU4244814031,2016,M13,98.89,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2383,CEU4244814032,2016,M13,5.22,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2384,CEU4244814034,2016,M13,74.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2385,CEU4244814035,2016,M13,88.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2386,CEU4244814081,2016,M13,6749,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2387,CEU4244814082,2016,M13,82455,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2388,CEU4244815007,2016,M13,20.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2389,CEU4244815008,2016,M13,12.41,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2390,CEU4244815030,2016,M13,256.66,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2391,CEU4244815031,2016,M13,109.65,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2392,CEU4244815032,2016,M13,5.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2393,CEU4244815034,2016,M13,117.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2394,CEU4244815035,2016,M13,160.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2395,CEU4244815081,2016,M13,866,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2396,CEU4244815082,2016,M13,10750,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2397,CEU4244820007,2016,M13,24.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2398,CEU4244820008,2016,M13,14.77,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2399,CEU4244820030,2016,M13,358.98,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2400,CEU4244820031,2016,M13,153.36,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2401,CEU4244820032,2016,M13,6.31,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2402,CEU4244820034,2016,M13,117.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2403,CEU4244820035,2016,M13,189.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2404,CEU4244820081,2016,M13,3963,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2405,CEU4244820082,2016,M13,58544,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2406,CEU4244830007,2016,M13,30.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2407,CEU4244830008,2016,M13,15.86,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2408,CEU4244830030,2016,M13,477.45,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2409,CEU4244830031,2016,M13,203.97,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2410,CEU4244830032,2016,M13,6.78,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2411,CEU4244830034,2016,M13,79.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2412,CEU4244830035,2016,M13,102,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2413,CEU4244830081,2016,M13,3230,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2414,CEU4244830082,2016,M13,51242,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2415,CEU4245100007,2016,M13,25.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2416,CEU4245100008,2016,M13,14.15,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2417,CEU4245100030,2016,M13,357.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2418,CEU4245100031,2016,M13,152.56,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2419,CEU4245100032,2016,M13,6.05,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2420,CEU4245100034,2016,M13,104,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2421,CEU4245100035,2016,M13,145.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2422,CEU4245100081,2016,M13,13047,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2423,CEU4245100082,2016,M13,184577,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2424,CEU4245110007,2016,M13,25.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2425,CEU4245110008,2016,M13,14.23,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2426,CEU4245110030,2016,M13,364.01,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2427,CEU4245110031,2016,M13,155.51,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2428,CEU4245110032,2016,M13,6.08,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2429,CEU4245110034,2016,M13,121,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2430,CEU4245110035,2016,M13,164.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2431,CEU4245110081,2016,M13,11426,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2432,CEU4245110082,2016,M13,162599,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2433,CEU4245111007,2016,M13,26,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2434,CEU4245111008,2016,M13,14.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2435,CEU4245111030,2016,M13,372.55,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2436,CEU4245111031,2016,M13,159.16,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2437,CEU4245111032,2016,M13,6.11,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2438,CEU4245111034,2016,M13,146.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2439,CEU4245111035,2016,M13,194.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2440,CEU4245111081,2016,M13,6435,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2441,CEU4245111082,2016,M13,92031,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2442,CEU4245112007,2016,M13,23.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2443,CEU4245112008,2016,M13,13.06,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2444,CEU4245112030,2016,M13,310.12,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2445,CEU4245112031,2016,M13,132.49,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2446,CEU4245112032,2016,M13,5.58,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2447,CEU4245112034,2016,M13,104.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2448,CEU4245112035,2016,M13,137.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2449,CEU4245112081,2016,M13,3182,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2450,CEU4245112082,2016,M13,41554,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2451,CEU4245120007,2016,M13,23.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2452,CEU4245120008,2016,M13,13.57,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2453,CEU4245120030,2016,M13,313.14,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2454,CEU4245120031,2016,M13,133.78,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2455,CEU4245120032,2016,M13,5.8,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2456,CEU4245120034,2016,M13,52.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2457,CEU4245120035,2016,M13,77.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2458,CEU4245120081,2016,M13,1620,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2459,CEU4245120082,2016,M13,21980,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2460,CEU4245200007,2016,M13,28.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2461,CEU4245200008,2016,M13,12.28,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2462,CEU4245200030,2016,M13,354.62,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2463,CEU4245200031,2016,M13,151.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2464,CEU4245200032,2016,M13,5.25,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2465,CEU4245200034,2016,M13,110.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2466,CEU4245200035,2016,M13,137.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2467,CEU4245200081,2016,M13,82821,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2468,CEU4245200082,2016,M13,1017174,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2469,CEU4245300007,2016,M13,28.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2470,CEU4245300008,2016,M13,13.64,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2471,CEU4245300030,2016,M13,385.39,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2472,CEU4245300031,2016,M13,164.64,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2473,CEU4245300032,2016,M13,5.83,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2474,CEU4245300034,2016,M13,85,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2475,CEU4245300035,2016,M13,108.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2476,CEU4245300081,2016,M13,19133,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2477,CEU4245300082,2016,M13,260945,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2478,CEU4245310007,2016,M13,26.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2479,CEU4245310008,2016,M13,11.61,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2480,CEU4245310030,2016,M13,307.07,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2481,CEU4245310031,2016,M13,131.18,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2482,CEU4245310032,2016,M13,4.96,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2483,CEU4245310034,2016,M13,48,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2484,CEU4245310035,2016,M13,59.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2485,CEU4245310081,2016,M13,1373,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2486,CEU4245310082,2016,M13,15934,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2487,CEU4245320007,2016,M13,26.4,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2488,CEU4245320008,2016,M13,14.56,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2489,CEU4245320030,2016,M13,384.71,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2490,CEU4245320031,2016,M13,164.35,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2491,CEU4245320032,2016,M13,6.22,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2492,CEU4245320034,2016,M13,56.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2493,CEU4245320035,2016,M13,73,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2494,CEU4245320081,2016,M13,5732,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2495,CEU4245320082,2016,M13,83469,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2496,CEU4245321007,2016,M13,30.4,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2497,CEU4245321008,2016,M13,17.64,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2498,CEU4245321030,2016,M13,536.45,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2499,CEU4245321031,2016,M13,229.18,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2500,CEU4245321032,2016,M13,7.54,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2501,CEU4245321034,2016,M13,55,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2502,CEU4245321035,2016,M13,70.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2503,CEU4245321081,2016,M13,2749,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2504,CEU4245321082,2016,M13,48491,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2505,CEU4245322007,2016,M13,23.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2506,CEU4245322008,2016,M13,11.73,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2507,CEU4245322030,2016,M13,276.94,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2508,CEU4245322031,2016,M13,118.31,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2509,CEU4245322032,2016,M13,5.01,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2510,CEU4245322034,2016,M13,57.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2511,CEU4245322035,2016,M13,76.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2512,CEU4245322081,2016,M13,2988,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2513,CEU4245322082,2016,M13,35053,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2514,CEU4245330007,2016,M13,29.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2515,CEU4245330008,2016,M13,11.82,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2516,CEU4245330030,2016,M13,345.45,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2517,CEU4245330031,2016,M13,147.58,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2518,CEU4245330032,2016,M13,5.05,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2519,CEU4245330034,2016,M13,181.4,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2520,CEU4245330035,2016,M13,254.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2521,CEU4245330081,2016,M13,4340,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2522,CEU4245330082,2016,M13,51299,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2523,CEU4245390007,2016,M13,29.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2524,CEU4245390008,2016,M13,14.34,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2525,CEU4245390030,2016,M13,424.24,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2526,CEU4245390031,2016,M13,181.24,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2527,CEU4245390032,2016,M13,6.13,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2528,CEU4245390034,2016,M13,108.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2529,CEU4245390035,2016,M13,137.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2530,CEU4245390081,2016,M13,7683,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2531,CEU4245390082,2016,M13,110190,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2532,CEU4245391007,2016,M13,29.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2533,CEU4245391008,2016,M13,13.74,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2534,CEU4245391030,2016,M13,404.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2535,CEU4245391031,2016,M13,172.98,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2536,CEU4245391032,2016,M13,5.87,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2537,CEU4245391034,2016,M13,164.1,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2538,CEU4245391035,2016,M13,234.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2539,CEU4245391081,2016,M13,2911,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2540,CEU4245391082,2016,M13,39998,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2541,CEU4245400007,2016,M13,36,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2542,CEU4245400008,2016,M13,21.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2543,CEU4245400030,2016,M13,788.82,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2544,CEU4245400031,2016,M13,336.99,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2545,CEU4245400032,2016,M13,9.36,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2546,CEU4245400034,2016,M13,119.3,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2547,CEU4245400035,2016,M13,184.8,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2548,CEU4245400081,2016,M13,15741,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2549,CEU4245400082,2016,M13,344655,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2550,CEU4245410007,2016,M13,35.5,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2551,CEU4245410008,2016,M13,22.92,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2552,CEU4245410030,2016,M13,814.33,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2553,CEU4245410031,2016,M13,347.89,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2554,CEU4245410032,2016,M13,9.79,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2555,CEU4245410034,2016,M13,154.2,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2556,CEU4245410035,2016,M13,238.9,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2557,CEU4245410081,2016,M13,10493,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2558,CEU4245410082,2016,M13,240545,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2559,CEU4245411207,2016,M13,35.6,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2560,CEU4245411208,2016,M13,25.33,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2561,CEU4245411230,2016,M13,901.05,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2562,CEU4245411231,2016,M13,384.94,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2563,CEU4245411232,2016,M13,10.82,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2564,CEU4245411234,2016,M13,423.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2565,CEU4245411235,2016,M13,702.8,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2566,CEU4245411281,2016,M13,6686,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2567,CEU4245411282,2016,M13,169359,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2568,CEU4245411307,2016,M13,35.4,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2569,CEU4245411308,2016,M13,18.7,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2570,CEU4245411330,2016,M13,661.91,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
2571,CEU4245411331,2016,M13,282.78,NULL,ce.data.42c.RetailTrade.ProductionEmployeeHoursAndEarnings.csv
